STORE_CD|PLU_CD|SCAN_CD1|SCAN_CD2|PLU_NM|BRAND_CD|GPLU_CDNRL_PRC|PRC_EVT_PRC|PRC_EVT_ST_DT|PRC_EVT_ED_DT
780|3575830170164|3575830170164|3575830170164|레그랑빈느 앙주 바렌느 뽀아리에|136769|68000|0||
780|3575830180071|3575830180071|3575830180071|레그랑빈느 뷜르 나뛰르 블랑|136769|60000|0||
780|3575830180231|3575830180231|3575830180231|레그랑빈느 피노 드 라루아르|136769|57000|0||
780|3575830331053|3575830331053|3575830331053|그로슬로 루즈|136769|32000|0||
780|3576922194211|3576922194211|3576922194211|샤블리 프리미에 크뤼 바이옹 2019 도|138392|67000|0||
780|3576922195201|3576922195201|3576922195201|샤블리 프리미에 크뤼 몽망 비에이 비|138392|76000|0||
780|3576922204903|3576922204903|3576922204903|라울 고테린 샤블리 프리미에 크뤼 바|138392|67000|0||
780|3576922205214|3576922205214|3576922205214|라울 고테린 샤블리 프리미에 크뤼 몽|138392|76000|0||
780|3587011107012|3587011107012|3587011107012|도멘 미쉘 그로 부르고뉴 루즈|138392|63000|0||
780|3587011107029|3587011107029|3587011107029|도멘 미쉘 그로 오 꼬뜨 드 뉘 루즈|138392|74000|0||
780|3587011107036|3587011107036|3587011107036|도멘 미셀 그로  꼬뜨 드 뉘 루즈  오|138392|100000|0||
780|3587011107050|3587011107050|3587011107050|도멘 미쉘 그로 샹볼 뮤지니|138392|179000|0||
780|3587011107074|3587011107074|3587011107074|도멘 미쉘 그로 뉘 생 죠르쥬|138392|162000|0||
780|2810000439599|2810000439599|2810000439599|비에티 바르베라 달바 20|100550|70000|0||
780|2810000439605|2810000439605|2810000439605|케이머스 코넌드럼 레드 20|100550|67000|0||
780|2810000439612|2810000439612|2810000439612|도미누스 이스테이트 오뗄로 19|100550|173000|0||
780|2810000439629|2810000439629|2810000439629|윌리엄 페브르 샤블리 프리미에크뤼 푸|100550|150000|0||
780|2810000439636|2810000439636|2810000439636|몬테스 알파 블랙 까버네 소비뇽 21|100550|78000|0||
780|2810000439643|2810000439643|2810000439643|덕혼 디코이 카버네 소비뇽 21|100550|107000|0||
780|2810000439650|2810000439650|2810000439650|비에티 랑게 네비올로 20|100550|75000|0||
780|2810000439667|2810000439667|2810000439667|돈나푸가타 안띨리아 22|100550|50000|0||
780|2810000439674|2810000439674|2810000439674|알바로 팔라시오스 페탈로스 21|100550|66000|0||
780|2810000439681|2810000439681|2810000439681|구스타브 로렌츠 크레망 알자스|100550|62000|0||
780|2810000439698|2810000439698|2810000439698|카모미 나파 밸리 로쏘 20|100550|65000|0||
780|2810000441264|2810000441264|2810000441264|NR 카모미 세트|100550|120000|0||
780|2810000444296|2810000444296|2810000444296|N-9 카모미 세트|100550|140000|0||
780|3760190380319|3760190380319|3760190380319|부띠노-샴페인 기 라포르주 브륏 그랑|112885|70000|0||
780|3760191283749|3760191283749|3760191283749|로쉬드벨렌 부르고뉴 샤르도네 퀴베 리|108688|62000|48000|20241011|20241031
780|3760191285804|3760191285804|3760191285804|로쉬 드 벨렌 제브레 샹베르탱|108688|189000|147000|20241011|20241031
780|3760192980036|3760192980036|3760192980036|알파 루아르 파테 드 샤 레드|136779|28000|0||
780|3760192980111|3760192980111|3760192980111|알파 루아르 상세르 로쉐 드 룬|136779|72000|0||
780|3760192980234|3760192980234|3760192980234|알파 루아르 뚜렌 샤브레 브론즈|136779|33000|0||
780|3760204540128|3760204540128|3760204540128|투썩 점퍼, 카우 말벡|138392|26000|0||
780|3760212632013|3760212632013|3760212632013|오 솔레 미오(오 나의 태양)|138392|22000|0||
780|3760212632020|3760212632020|3760212632020|오 솔레 미오(오 나의 태양)|138392|22000|0||
780|3760212632037|3760212632037|3760212632037|엘리시르 다모레(사랑의 묘약)|138392|30000|0||
780|3760212632044|3760212632044|3760212632044|엘리시르 다모레(사랑의묘약)|138392|30000|0||
780|3760212632075|3760212632075|3760212632075|마담 버터플라이(나비부인)|138392|52000|0||
780|3760225380031|3760225380031|3760225380031|뚜렌 템프 당스|138392|59000|0||
780|3760228588168|3760228588168|3760228588168|앙브르 드 말투스|138392|44000|0||
780|3760235162399|3760235162399|3760235162399|레뚜알 드 뱅상 보르도|136136|13000|0||
780|3760244130051|3760244130051|3760244130051|뀌베 아서 레티에 뉘 생 조르쥬 레 아|138392|130000|0||
780|3760244130211|3760244130211|3760244130211|가비네 베타니에 뉘 생 조르쥬 프리미|138392|155000|0||
780|3760244130235|3760244130235|3760244130235|가비네 베타니에 부르고뉴 오뜨 꼬뜨|138392|62000|0||
780|3760251402073|3760251402073|3760251402073|르쁘띠베레 프로필 모스카토 스위트 스|136764|26000|0||
780|3760267160004|3760267160004|3760267160004|미셀 생그라 랑그독|138392|21000|0||
780|3760267721113|3760267721113|3760267721113|도멘 라삐뜨 쇼비뇽 & 그로망상|141523|28000|0||
780|3760267722011|3760267722011|3760267722011|도멘 라삐뜨 레드|141523|26000|0||
780|3760268693563|3760268693563|3760268693563|샤또 페리에르|112885|270000|0||
780|3760290640801|3760290640801|3760290640801|레스프리 드 슈발리에 루즈 (375ml)|137808|33000|0||
780|3760297290153|3760297290153|3760297290153|레 비뉴혼 디제 블랑드블랑 크레망|138392|38000|0||
780|3760347080949|3760347080949|3760347080949|삘리뽀나 로얄 리져브 로제 브륏|138392|140000|120000|20240930|20241031
780|3760347081076|3760347081076|3760347081076|삘리뽀나 로얄 리져브 넌 도즈|138392|100000|89000|20240930|20241031
780|3760347081311|3760347081311|3760347081311|삘리뽀나 로얄 리져브 브륏|138392|100000|89000|20240930|20241031
780|3760350600028|3760350600028|3760350600028|아르망 드 브리냑 로제|138392|1300000|0||
780|3760350600035|3760350600035|3760350600035|아르망 디 브리냑 브륏 골드|136760|700000|0||
780|3760361300061|3760361300061|3760361300061|샤또드샤미레메르퀴레화이트|100549|89000|0||
780|3760361300498|3760361300498|3760361300498|샤또드샤미레메르퀴레레드|100549|89000|0||
780|3770000138016|3770000138016|3770000138016|도멘 페브르 샤블리 22|138268|33000|0||
780|3770004177660|3770004177660|3770004177660|도멘 생 뱅상 뱅소브르|141523|44900|0||
780|3770004177684|3770004177684|3770004177684|도멘 생 뱅상 뱅소브르 뀌베 생 피에|141523|55000|0||
780|3770004927005|3770004927005|3770004927005|쎄시시드르(750ml/병)|138392|24000|0||
780|3770004927012|3770004927012|3770004927012|쎄시 시드르(병) 330ml|138392|9000|0||
780|3770004927029|3770004927029|3770004927029|쎄시시드르 로제(750ml/병)|138392|24000|0||
780|3770004927036|3770004927036|3770004927036|쎄시 시드르(로제) 330ml|138392|9000|0||
780|3770004927043|3770004927043|3770004927043|쎄시시드르 쁘와레(750ml/병)|138392|24000|0||
780|3770004927050|3770004927050|3770004927050|쎄시 시드르(쁘와레)(병) 330ml|138392|9000|0||
780|3770004927067|3770004927067|3770004927067|쎄시시드르 바이오(330ml/병)|138392|10000|0||
780|3770004927074|3770004927074|3770004927074|쎄시시드르 바이오(750ml/병)|138392|26000|0||
780|3251091504589|3251091504589|3251091504589|샤토 뚜르 네그리에르 (메독 AOC)|101235|35000|0||
780|3251091614394|3251091614394|3251091614394|시트랑 블랑|101235|15000|0||
780|3251091908448|3251091908448|3251091908448|나테라 루즈|101235|10000|0||
780|3251091908462|3251091908462|3251091908462|나테라 블랑|101235|10000|0||
780|3253950000263|3253950000263|3253950000263|드모아젤 드 리에쥬|101235|118000|0||
780|3253950000522|3253950000522|3253950000522|드모아젤 브뤼|101235|116000|0||
780|3253950000546|3253950000546|3253950000546|브랑켄 브뤼 나투르 NV|101235|120000|0||
780|3253950000676|3253950000676|3253950000676|브랑켄 브뤼 로제 나투르 NV|101235|140000|0||
780|3253950000683|3253950000683|3253950000683|브랑켄 프리미어 크뤼 나투르 NV|101235|130000|0||
780|3253950000690|3253950000690|3253950000690|브랑켄 브뤼 나투르 밀레짐 2012|101235|150000|0||
780|3253950000843|3253950000843|3253950000843|브랑켄 그랑 리저브 NV|101235|100000|0||
780|3253950054655|3253950054655|3253950054655|라 파리지앵 로제 밀레짐|101235|177000|0||
780|3257698201104|3257698201104|3257698201104|물랑 드 가삭 길렘 로제|138392|15000|0||
780|3258064091435|3258064091435|3258064091435|크루그 빈티지 2006|136760|650000|0||
780|3258064100021|3258064100021|3258064100021|크룩 그랑 뀌베 169에디션|101235|400000|0||
780|3258064103428|3258064103428|3258064103428|크룩 빈티지 GB|101235|700000|0||
780|3258064103695|3258064103695|3258064103695|크룩 로제 25에디션|101235|593500|0||
780|3258064103741|3258064103741|3258064103741|크룩 로제 25에디션|101235|599000|0||
780|3258064103749|3258064103749|3258064103749|크룩 로제 25 에디션|101235|593500|0||
780|3258064108041|3258064108041|3258064108041|크룩 그랑 뀌베 170에디션|136760|450000|0||
780|3258064109840|3258064109840|3258064109840|크루그 로제 GB|136760|650000|0||
780|3258064114486|3258064114486|3258064114486|크루그 그랑 퀴베?ED171 750ml|136760|475000|0||
780|3258431220000|3258431220000|3258431220000|로랑페리에 라뀌베|138392|89000|0||
780|3258432440001|3258432440001|3258432440001|로랑페리에 라 뀌베 1500ML|138392|250000|0||
780|3258434170005|3258434170005|3258434170005|로랑페리에 그랑시에클|138392|519000|0||
780|3258434270002|3258434270002|3258434270002|로랑 페리에 그랑시에클|138392|519000|0||
780|3258434280001|3258434280001|3258434280001|로랑페리에 빈티지 2012|138392|176000|0||
780|3258434320004|3258434320004|3258434320004|로랑페리에 빈티지 브룻 2015|138392|220000|0||
780|3258691233116|3258691233116|3258691233116|크레스만-쏘떼른|112885|46000|0||
780|3258691236339|3258691236339|3258691236339|크레스만-모노폴 화이트 19 (750ml)|112885|22000|0||
780|3258691238258|3258691238258|3258691238258|크레스만-모노플 레드|112885|20000|0||
780|3258691240053|3258691240053|3258691240053|크레스만-보르도 레드|112885|14000|0||
780|3258691240480|3258691240480|3258691240480|크레스만-보르도 화이트섹|112885|14000|0||
780|3258691253275|3258691253275|3258691253275|크레스만-그랑 리저브 보르도 레드 하|112885|8000|0||
780|3258691255408|3258691255408|3258691255408|크레스만 메독|112885|16500|0||
780|3258691256344|3258691256344|3258691256344|크레스만 그랑 리저브 생떼밀리옹|112885|31000|0||
780|3258691267715|3258691267715|3258691267715|크레스만-그랑 리저브 그라브 화이트|112885|11000|0||
780|3258691438481|3258691438481|3258691438481|크레스만-샤또 시상 그랑리저브|112885|28000|0||
780|3258691463551|3258691463551|3258691463551|크레스만-샤또 라피에리에|112885|20000|0||
780|3258691506791|3258691506791|3258691506791|크레스만-샤토 라 피에리에 하프|112885|11000|0||
780|3258691531007|3258691531007|3258691531007|샤또 벨그라브 오-메독 그랑 크뤼 클라|138392|100000|0||
780|3260923001004|3260923001004|3260923001004|폴로죠 퓨어 엑스트라 브뤼750㎖|101235|140000|0||
780|3260923006139|3260923006139|3260923006139|폴로져 브뤼 빈티지 2013|101235|140000|0||
780|3260923006153|3260923006153|3260923006153|폴로져 브뤼 빈티지 2015|101235|135000|0||
780|3260923006160|3260923006160|3260923006160|폴로져 브뤼 빈티지 2016|101235|180000|0||
780|3260923012000|3260923012000|3260923012000|폴로져 샹파뉴 리저브750㎖|101235|130000|0||
780|3260923015001|3260923015001|3260923015001|폴로저 리치 드미 섹750㎖|101235|130000|0||
780|3260923017128|3260923017128|3260923017128|폴로져 로제 빈티지 2012|101235|170000|0||
780|3260923017159|3260923017159|3260923017159|폴로져 로제 빈티지 2015|101235|170000|0||
780|3260923017180|3260923017180|3260923017180|폴로져 로제 빈티지 2018|101235|190000|0||
780|3260923018095|3260923018095|3260923018095|폴로져 블랑 드 블랑|101235|34000|0||
780|3260923018156|3260923018156|3260923018156|폴로져 블랑 드 블랑 2015|101235|200000|0||
780|3260923020135|3260923020135|3260923020135|폴로져 뀌베 써 윈스턴 처칠 2013|101235|400000|0||
780|3260923020159|3260923020159|3260923020159|폴로져 뀌베 써 윈스턴 처칠 2015|101235|500000|0||
780|3260924006152|3260924006152|3260924006152|폴로져 브뤼 빈티지 2015 1.5L|101235|300000|0||
780|3260980001573|3260980001573|3260980001573|장 끌로드 부아세 뿌이 휘세|136786|60000|0||
780|3260980010803|3260980010803|3260980010803|JCB본로마네|136786|210000|0||
780|2810000580475|2810000580475|2810000580475|앙리오 브뤼 수버랭 NV|100550|103000|0||
780|2810000580482|2810000580482|2810000580482|흐무와스네 샤블리 20|100550|87000|0||
780|2810000580499|2810000580499|2810000580499|비에티 랑게 네비올로 21|100550|54000|0||
780|2810000580505|2810000580505|2810000580505|덕혼 디코이 카버네 소비뇽 21|100550|48000|0||
780|2810000580512|2810000580512|2810000580512|케이머스 코넌드럼 레드 21|100550|44000|0||
780|2810000580529|2810000580529|2810000580529|리추얼 샤도네이 21|100550|41000|0||
780|2810000580536|2810000580536|2810000580536|다우 파인 루비 포트|100550|40000|0||
780|2810000580543|2810000580543|2810000580543|LDV 로마냐 산지오베제 아파시멘토 21|100550|36000|0||
780|2810000580550|2810000580550|2810000580550|돈나푸가타 안띨리아 23|100550|35000|0||
780|2810000580567|2810000580567|2810000580567|보시오 모스카토 다스티 발렌티나 23|100550|25000|0||
780|2810000580574|2810000580574|2810000580574|시크릿 스톤 말보로 쏘비뇽 블랑 22|100550|25000|0||
780|2810000580581|2810000580581|2810000580581|LDV 로마냐 산지오베제 리제르바 20|100550|21000|0||
780|2810000580598|2810000580598|2810000580598|이터 피노누아 22|100550|19000|0||
780|2810000580604|2810000580604|2810000580604|오토리타스 스파클링 모스카텔 NV|100550|16000|0||
780|2810000580611|2810000580611|2810000580611|아랄디카 아스티 스푸만테 NV|100550|16000|0||
780|2810000580628|2810000580628|2810000580628|롱반 멀롯 22|100550|16000|0||
780|2810000587801|2810000587801|2810000587801|광주요 헤리티지 목단|135002|510000|0||
780|2810000587818|2810000587818|2810000587818|[단품] 화요 용문주병(케이스+쇼핑백)|135002|330000|0||
780|2810000587825|2810000587825|2810000587825|[세트전용] 광주요 헤리티지 계속|137457|180000|0||
780|2810000587849|2810000587849|2810000587849|[세트전용] 광주요 헤리티지 화요 X.P|137457|140000|0||
780|2810000587856|2810000587856|2810000587856|[단품] 화요 계속 (케이스+쇼핑백)|137457|230000|0||
780|2810000587863|2810000587863|2810000587863|[단품] 화요 X.P 750ml (케이스+쇼핑백|137457|175000|0||
780|2810000595479|2810000595479|2810000595479|오린 스위프트 마네킹 글라스 패키지|112046|119000|99000|20240930|20241031
780|2810000595486|2810000595486|2810000595486|오린 스위프트 파피용|137457|190000|169000|20240930|20241031
780|2810000595493|2810000595493|2810000595493|오린 스위프트 팔레르모|137457|120000|110000|20240930|20241031
780|2810000601897|2810000601897|2810000601897|NR 카이켄 세트|100550|50000|0||
780|2810000601903|2810000601903|2810000601903|NR 몬테스 알파 세트|100550|75000|0||
780|2810000601910|2810000601910|2810000601910|NR 카모미 세트|100550|90000|0||
780|2810000611407|2810000611407|2810000611407|일품진로 24년 리미티드 에디션|137457|390000|0||
780|2810000624254|2810000624254|2810000624254|벨 꼴레 바르베라 다스티 슈페리오레|100550|240000|0||
780|2810000624261|2810000624261|2810000624261|다우 너바나 NV (6입 세트)|100550|318000|0||
780|2810000624278|2810000624278|2810000624278|카이켄 누드 로제 23 (6입 세트)|100550|240000|0||
780|2810000624285|2810000624285|2810000624285|알바로 팔라시오스 까민 델 프리오랏 2|100550|258000|0||
780|2810000624292|2810000624292|2810000624292|구스타브 로렌츠 게뷔르츠트라미너 20|100550|258000|0||
780|2810000626074|2810000626074|2810000626074|파 니엔테 샤도네이22+파 니엔테 포스|100550|328000|0||
780|3014400197342|3014400197342|3014400197342|칼립소 XO|138392|18000|0||
780|3016570000101|3016570000101|3016570000101|떼땅져 레 폴리 드 라 마께트리|130219|130000|0||
780|3016570000163|3016570000163|3016570000163|떼땅져 녹턴 디스코0㎖|130219|108000|0||
780|3016570000439|3016570000439|3016570000439|떼땅져 피파 리저브 브뤼750㎖|130219|99000|0||
780|3016570001030|3016570001030|3016570001030|떼땅져 리저브 브뤼|130219|75000|67000|20240930|20241031
780|3016570001115|3016570001115|3016570001115|떼땅져 리저브 브뤼|138392|47000|0||
780|3016570001245|3016570001245|3016570001245|떼땅져 빈티지 브뤼|130219|130000|0||
780|3016570001412|3016570001412|3016570001412|떼땅져 꽁뜨 드 샹빠뉴 블랑 드 블랑|130219|380000|0||
780|3016570001504|3016570001504|3016570001504|떼땅져 꽁뜨 드 샹빠뉴 로제 브뤼(200|138392|480000|0||
780|3016570006844|3016570006844|3016570006844|떼땅져 프레스티지 로제 브뤼 세트|138392|130000|0||
780|3016570050380|3016570050380|3016570050380|떼땅져 프렐뤼드 그랑크뤼0㎖|130219|126000|0||
780|3018333002674|3018333002674|3018333002674|파이퍼 하이직 레어|100549|450000|0||
780|3018334100003|3018334100003|3018334100003|AY)파이퍼하이직 뀌베브뤼|100549|97000|0||
780|3018335100002|3018335100002|3018335100002|파이퍼하이직 빈티지|100549|145000|0||
780|3018336150006|3018336150006|3018336150006|파이퍼 하이직 로제 소바쥬 브뤼750㎖|100549|110000|0||
780|3024480010233|3024480010233|3024480010233|레미마틴 1738|135002|135000|0||
780|3028130070660|3028130070660|3028130070660|카뮤 보더리 브이에스오피|136770|123000|0||
780|3028130073470|3028130073470|3028130073470|카뮤 보더리 브이에스오피|136770|19000|0||
780|3028130075450|3028130075450|3028130075450|카뮤 엑스트라 엘레강스|136770|690000|0||
780|3028130075528|3028130075528|3028130075528|카뮤 엑스트라 다크 인텐스|136770|940000|0||
780|3028130076457|3028130076457|3028130076457|카뮤  브이에스오피|136770|90000|0||
780|3587011108040|3587011108040|3587011108040|도멘 미쉘 그로 본 로마네|138392|160000|0||
780|3587011110098|3587011110098|3587011110098|도멘 미쉘 그로 제브리 샹베르땡 라 플|138392|158000|0||
780|3587011110104|3587011110104|3587011110104|도멘 미쉘 그로 본 로마네 1er 크뤼 끌|138392|290000|0||
780|3587011115109|3587011115109|3587011115109|도멘 미쉘 그로 오 꼬뜨 드 뉘 퐁테인|138392|82000|0||
780|3587011115154|3587011115154|3587011115154|그로 오 꼬뜨 드 뉘 퐁테인 생 마르땡|138392|82000|0||
780|3594580001573|3594580001573|3594580001573|알프레드 그라티엔 밀레짐 브뤼|137808|185000|0||
780|3597552020640|3597552020640|3597552020640|도멘 흐모리께 위생 조르쥬 프리미에|136797|210000|0||
780|3597552021074|3597552021074|3597552021074|본 로마네 프리미에 크뤼오 드쉬 말콤|136797|484000|0||
780|3604894759562|3604894759562|3604894759562|샤토 볼리우 뀌베 알렉산더 로제2020|138392|49000|0||
780|3660600036266|3660600036266|3660600036266|노당 페레 앤 피스 부르고뉴 샤도네이|138392|46000|0||
780|3660600036273|3660600036273|3660600036273|노당 페레 앤 피스 알록스 꼬똥 프리미|138392|151000|112000|20241011|20241031
780|3660600036334|3660600036334|3660600036334|노당 페레 앤 피스 생 베랑|138392|53000|42000|20241011|20241031
780|3660600036365|3660600036365|3660600036365|노당 페레 앤 피스 뫼르소|138392|206000|163000|20241011|20241031
780|3660600036778|3660600036778|3660600036778|노당 페레 앤 피스 피노누아|136136|32000|22000|20241011|20241031
780|3660600036785|3660600036785|3660600036785|노당 페레 앤 피스 샤도네이|136136|32000|22000|20241011|20241031
780|3660600036860|3660600036860|3660600036860|노당 페레 앤 피스 지브리|138392|76000|60000|20241011|20241031
780|3660600037096|3660600037096|3660600037096|노당 페레 앤 피스 뉘 생 조르쥬|138392|159000|126000|20241011|20241031
780|3660600037263|3660600037263|3660600037263|노당 페레엔 피스 알리코테|138392|70000|0||
780|3660600037386|3660600037386|3660600037386|노당 페레 앤 피스 부르고뉴 피노누아|138392|50000|39000|20241011|20241031
780|3660600037621|3660600037621|3660600037621|노당 페레 앤 피스 샤샤뉴 몽라쉐|138392|235000|186000|20241011|20241031
780|3660989185753|3660989185753|3660989185753|샤토 오브리옹|112885|1700000|0||
780|3661419117207|3661419117207|3661419117207|메스트레자-샤또 딸보 17|112885|200000|0||
780|3661419119201|3661419119201|3661419119201|샤토 탈보 2019|136760|160000|0||
780|3661419120207|3661419120207|3661419120207|샤토 탈보|138268|150000|0||
780|3662386081171|3662386081171|3662386081171|도시에르 에이 레드 블렌드 (페이독 IG|101235|19000|0||
780|3662386081362|3662386081362|3662386081362|알탄 조시에르 (꼬르비에 AOC)|101235|37000|0||
780|3662386811914|3662386811914|3662386811914|오시에르 클라시크 (페이독 IGP)|101235|17000|0||
780|3663795802838|3663795802838|3663795802838|메스트레자-샤또 마고 17 (750ml)|112885|3700000|0||
780|3663852004687|3663852004687|3663852004687|오피아 유기농 샤도네이|100966|29000|0||
780|3663852004700|3663852004700|3663852004700|오피아 유기농 카베르네 소비뇽|100966|29000|0||
780|3663852004724|3663852004724|3663852004724|오피아 유기농 스파클링 샤도네이|100966|33000|0||
780|3663852004748|3663852004748|3663852004748|오피아 유기농 카베르네 로제|100966|29000|0||
780|3663852010046|3663852010046|3663852010046|플로렌티나 유기농 버진 스파클링 피치|136764|22000|0||
780|3663852010060|3663852010060|3663852010060|플로렌티나 유기농 버진 스파클링 레드|136764|22000|0||
780|3664395034506|3664395034506|3664395034506|메종 샹피- 부류고뉴 페르낭 베르즐레|138392|79000|0||
780|3666140002532|3666140002532|3666140002532|샤토 데스끌랑 위스퍼링 엔젤|136760|37000|0||
780|3666140004277|3666140004277|3666140004277|샤토 데스끌랑 락 엔젤|138392|55000|0||
780|3700252001240|3700252001240|3700252001240|자카르 모자이크 브뤼|138392|75000|0||
780|3700360018307|3700360018307|3700360018307|메종 베르제 뱅 드 프랑스 블랑 비오니|100550|42000|0||
780|3700360018376|3700360018376|3700360018376|메종 베르제 뱅 드 프랑스 샤도네이 20|100550|39000|0||
780|3700438941711|3700438941711|3700438941711|발랑드-샤또 보몽 17 (750ml)|112885|85000|0||
780|3700446519124|3700446519124|3700446519124|샤토 퐁테 카네 19|136136|350000|0||
780|3700446519131|3700446519131|3700446519131|샤토 퐁테 카네 19|136136|700000|0||
780|3700597308189|3700597308189|3700597308189|베리타스 700ml|136770|71000|0||
780|3700619301211|3700619301211|3700619301211|미션서드 샤도네이|100550|16000|0||
780|3700619302263|3700619302263|3700619302263|바롱 드 보삭, 오크 샤도네이|124936|29000|0||
780|3700619303192|3700619303192|3700619303192|앙시앙 땅 까베르네 쉬라0g|138392|12900|0||
780|3700619306674|3700619306674|3700619306674|앙시앙 땅 샤도네이 소비뇽0g|138392|12900|0||
780|3700619310183|3700619310183|3700619310183|매누아 그리뇽 피노누아|138392|15000|0||
780|3700619324227|3700619324227|3700619324227|그랑보 지에스엠 그랑 리저브|138392|16000|0||
780|3700619324265|3700619324265|3700619324265|레 부흐가헬 소비뇽 블랑|136779|22000|0||
780|3700619324678|3700619324678|3700619324678|레 부흐가헬 샤르도네|136779|21000|0||
780|3700619325231|3700619325231|3700619325231|레 부흐가헬 피노누아|136779|19000|0||
780|3700619331157|3700619331157|3700619331157|레볼루션 솔레이어|136779|45000|0||
780|3700619334172|3700619334172|3700619334172|피그미 업 2021|141539|18000|14000|20240930|20241031
780|3770004927081|3770004927081|3770004927081|쎄시시드르 스몰배치(330ml/병)|138392|10000|0||
780|3770004927098|3770004927098|3770004927098|쎄시시드르 스몰배치(750ml/병)|138392|26000|0||
780|3770004927593|3770004927593|3770004927593|쎄시 칼바도스 파인|138392|120000|0||
780|3770004927647|3770004927647|3770004927647|쎄시 칼바도스 엑스오|138392|220000|0||
780|3770010501015|3770010501015|3770010501015|리버티 부르고뉴 블랑|138392|38000|0||
780|3770011323005|3770011323005|3770011323005|도멘라바로쉬 줄리앙 바롯 샤또네프뒤|100549|110000|0||
780|3770012925024|3770012925024|3770012925024|알프레드 지로 보야지 700|138392|257000|0||
780|3770012925048|3770012925048|3770012925048|알프레드 지로 헤리티지|138392|213000|0||
780|3770012925055|3770012925055|3770012925055|알프레드 지로 하모니|138392|330000|0||
780|3770012925093|3770012925093|3770012925093|알프레도 지로 호라이즌|138392|210000|0||
780|3770013077203|3770013077203|3770013077203|루 갯 퍼플|141523|26000|0||
780|3770013077296|3770013077296|3770013077296|루 갯 블루|141523|26000|0||
780|3770013077319|3770013077319|3770013077319|루 갯 그린|141523|28000|0||
780|3770013077326|3770013077326|3770013077326|루 갯 핑크|141523|26000|0||
780|3770013141058|3770013141058|3770013141058|라인 뒤크 그랑 크뤼 블랑 드 블랑|101235|110000|0||
780|3770013141065|3770013141065|3770013141065|라인 뒤크 브뤼 블랑 드 누아|101235|90000|0||
780|3770015349018|3770015349018|3770015349018|펠리셋 그르나쉬 누아|138392|32000|0||
780|3770015349025|3770015349025|3770015349025|펠리셋 그르나쉬 로제|138392|32000|0||
780|3801117103113|3801117103113|3801117103113|샤토 드 브라그 보르도 수페리에|138392|19000|0||
780|3801117103120|3801117103120|3801117103120|샤토 드 브라그 플란티에 드 라 렌|138392|23000|0||
780|3801117103137|3801117103137|3801117103137|샤도 드 브라그 뀌베 드 레뚜알|138392|29000|0||
780|3801117105117|3801117105117|3801117105117|도멘 미쉘라 생 젬 테르 다르세 크로즈|138392|118000|0||
780|3801117105124|3801117105124|3801117105124|비오니에 드 생 젬 2021|136136|35000|0||
780|3801117105216|3801117105216|3801117105216|미쉘라 생 젬 코르나스 레 뮤레뜨|138392|112000|0||
780|3801117105223|3801117105223|3801117105223|미쉘라 생 젬 생 조셉 르 마르티노|138392|65000|0||
780|3801117106114|3801117106114|3801117106114|르 벤자민 드 마로잘리아|138392|30000|0||
780|3801117106213|3801117106213|3801117106213|샤토 마로잘리아|138392|106000|0||
780|3802134618604|3802134618604|3802134618604|샤토 쿠테 생떼밀리옹 그랑 크뤼|138392|88000|0||
780|3802134618611|3802134618611|3802134618611|샤토 벨 심 생떼밀리옹|138392|65000|0||
780|3802134618635|3802134618635|3802134618635|도멘 줄리앙 베스 마콩 페로네|138392|36000|0||
780|3802134618642|3802134618642|3802134618642|도멘 줄리앙 베스 마콩 페로네 비에뉴|138392|35000|0||
780|3802134618659|3802134618659|3802134618659|샤토 쿠테 생떼밀리옹 그랑 크뤼 뀌베|138392|294000|0||
780|3802134618703|3802134618703|3802134618703|로콜로 그라씨 아마로네 델라 발폴리첼|138392|176000|0||
780|3802134618710|3802134618710|3802134618710|로콜로 그라씨 소아베 브로이아|138392|40000|0||
780|3802134618741|3802134618741|3802134618741|도멘 마이야르 페르 앤 피스 부르고뉴|138392|45000|0||
780|3802134618758|3802134618758|3802134618758|도멘 마이야르 페르 앤 피스 뫼르소|138392|195000|0||
780|3802134618765|3802134618765|3802134618765|도멘 마이야르 페르 앤 피스 부르고뉴|138392|59000|0||
780|3802134618772|3802134618772|3802134618772|도멘 마이야르 페르 앤 피스 부르고뉴|138392|59000|0||
780|3802134618789|3802134618789|3802134618789|도멘 마이야르 페르 앤 피스 알록스 꼬|138392|150000|0||
780|3802134618796|3802134618796|3802134618796|분쉬 에 맨 핑크 피노|136136|28000|0||
780|3802134618802|3802134618802|3802134618802|로콜로 그라씨 발폴리첼라 수페리오레|138392|71000|0||
780|3802134618819|3802134618819|3802134618819|도멘 쇼피트 피노 블랑 오쎄루아 비에|138392|35000|0||
780|3802134618826|3802134618826|3802134618826|도멘 쇼피트 리즐링 리우 디 하스 트라|138392|46000|0||
780|3802134618833|3802134618833|3802134618833|카덴 X 쇼피트 기획|136136|37000|0||
780|3802134618840|3802134618840|3802134618840|도멘 쇼피트 게뷔르츠트라미너 방당쥬|138392|88000|0||
780|3802134618857|3802134618857|3802134618857|마리아 피아 카스텔리 스텔라 플로라|138392|115000|0||
780|3802134618864|3802134618864|3802134618864|마리아 피아 카스텔리 에라스모 카스텔|138392|125000|0||
780|3802134618871|3802134618871|3802134618871|마리아 피아 카스텔리 로라노|138392|50000|0||
780|3802134618918|3802134618918|3802134618918|바벤코프 쥬브레 샹베르탱|138392|145000|0||
